uri:/instrument/1.0/AAPL/chartdata;type=quote;range=10d/csv
ticker:aapl
Company-Name:Apple Inc.
Exchange-Name:NMS
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:113.4000
range:20150910,1441891800,1441915200
range:20150911,1441978200,1442001600
range:20150914,1442237400,1442260800
range:20150915,1442323800,1442347200
range:20150916,1442410200,1442433600
range:20150917,1442496600,1442520000
range:20150918,1442583000,1442606400
range:20150921,1442842200,1442865600
range:20150922,1442928600,1442952000
range:20150923,1443015000,1443038400
Timestamp:1441891800,1443038400
labels:1441891800,1441978200,1442237400,1442323800,1442410200,1442496600,1442583000,1442842200,1442928600,1443015000
values:Timestamp,close,high,low,open,volume
close:110.2200,116.4700
high:110.7000,116.8900
low:109.9000,116.4100
open:110.0700,116.5800
volume:0,16754000
1442498640,115.6100,115.6200,115.3000,115.3200,553500
1442498999,115.5400,115.6700,115.5000,115.6000,481700
1442499299,115.3400,115.5600,115.3300,115.5400,565500
1442499540,115.3200,115.4584,115.3100,115.3500,453400
1442499840,115.5200,115.5600,115.3200,115.3200,478700
1442500199,115.3400,115.5501,115.3100,115.5100,385800
1442500499,115.3100,115.3600,115.2450,115.3201,518000
1442500799,115.1500,115.3200,115.1300,115.3100,664700
1442501040,115.3000,115.3300,115.0765,115.1440,642900
1442501341,115.2800,115.3100,115.1600,115.3010,313400
1442501640,115.4200,115.4500,115.2210,115.2770,364400
1442501942,115.4650,115.5000,115.3700,115.4213,378400
1442502299,115.4000,115.5400,115.3500,115.4689,477600
1442502540,115.5169,115.5500,115.3600,115.3965,310600
1442502840,115.4500,115.5700,115.4050,115.5180,332700
1442503199,115.5199,115.6100,115.4500,115.4500,411300
1442503442,115.5900,115.6900,115.5110,115.5170,635500
1442503799,115.5890,115.6200,115.5000,115.6000,262600
1442504099,115.3600,115.6150,115.3100,115.5900,604700
1442504341,115.4300,115.4400,115.3300,115.3649,276800
1442504646,115.4763,115.5100,115.3700,115.4200,260000
1442504999,115.5800,115.6190,115.4300,115.4799,461100
1442505242,115.5000,115.6600,115.4700,115.5800,350000
1442505542,115.5400,115.5900,115.4700,115.4900,148800
1442505840,115.5200,115.6000,115.5000,115.5450,155500
1442506199,115.5100,115.5600,115.4700,115.5200,152100
1442506499,115.5260,115.6100,115.5000,115.5150,243900
1442506796,115.6100,115.6601,115.5200,115.5200,317300
1442507040,115.5500,115.6500,115.5300,115.6100,173100
1442507399,115.5900,115.6000,115.5100,115.5560,197600
1442507640,115.5700,115.7400,115.5300,115.5999,368400
1442507940,115.4100,115.6000,115.4000,115.5600,241800
1442508241,115.5470,115.5700,115.3800,115.4170,298800
1442508599,115.4400,115.5460,115.3000,115.5410,407800
1442508840,115.4400,115.4900,115.4000,115.4404,244100
1442509199,115.4500,115.5400,115.4100,115.4500,279600
1442509440,115.4450,115.4600,115.3800,115.4400,254400
1442509799,115.3000,115.4900,115.3000,115.4430,260500
1442510042,115.3060,115.3900,115.3000,115.3100,355000
1442510399,115.5300,115.5500,115.3000,115.3000,393800
1442510640,115.4000,115.6100,115.4000,115.5350,445600
1442510943,115.4443,115.5700,115.3900,115.3943,328200
1442511299,115.4599,115.5400,115.4250,115.4500,420600
1442511599,115.2961,115.4900,115.2800,115.4550,447900
1442511899,115.1790,115.3100,115.1400,115.3000,599300
1442512141,115.2550,115.2900,115.1700,115.1800,389800
1442512499,115.3000,115.3300,115.1400,115.2400,551600
1442512799,115.2900,115.3200,115.1800,115.2850,408100
1442513040,114.8513,116.0000,114.6700,115.3000,3581400
1442513340,115.2200,115.3000,114.8200,114.8500,1760000
1442513699,115.2750,115.7200,115.2001,115.2100,1385500
1442513940,115.3800,115.6200,115.2528,115.3000,1128300
1442514299,115.1798,115.4600,115.0500,115.3900,1107100
1442514540,115.1000,115.4220,115.0700,115.1750,959900
1442514840,115.4101,115.4600,115.0800,115.1100,1025000
1442515199,115.2400,115.4900,115.1799,115.4100,830100
1442515499,115.6700,115.7200,115.1500,115.2200,1048700
1442515799,116.0737,116.4092,115.6400,115.6700,2030300
1442516040,116.3228,116.4000,116.0500,116.1100,1216000
1442516399,116.2199,116.3400,116.0600,116.3280,1099900
1442516699,116.2782,116.4900,116.1900,116.2100,1182200
1442516940,115.7200,116.2900,115.5600,116.2700,1407000
1442517180,115.7400,115.9400,115.6300,115.7100,629600
1442517540,115.4250,115.6600,115.3600,115.5800,376100
1442517899,115.1401,115.4500,114.8400,115.4300,3288500
1442518140,115.1300,115.2000,114.9900,115.1000,1093000
1442518440,115.1100,115.2501,114.9000,115.1200,1210800
1442518799,114.9700,115.1200,114.8200,115.1100,1300500
1442519099,114.9900,115.1400,114.8550,114.9900,1204600
1442519342,114.9200,115.0700,114.8300,114.9700,1270300
1442519699,114.0999,114.9600,114.0700,114.8800,2110100
1442519940,113.9100,114.2300,113.7150,114.0900,2572800
1442583240,113.0700,113.1500,111.9200,112.2100,0
1442583599,112.8600,113.1300,112.7000,113.0760,1525000
1442583899,112.9000,112.9200,112.6500,112.8600,1070600
1442584140,112.9200,113.2800,112.7700,112.8900,1260200
1442584440,113.0500,113.0600,112.7700,112.9100,769500
1442584741,113.2900,113.3050,112.8800,113.0500,810000
1442585099,113.5900,113.7200,113.1600,113.2700,1042500
1442585399,113.9900,114.0200,113.5100,113.5798,1415400
1442585699,113.9950,114.2400,113.9500,113.9801,1129500
1442585999,113.7200,114.0300,113.7100,114.0000,801000
1442586240,113.7600,113.9300,113.6800,113.7292,699300
1442586599,113.9100,114.3000,113.7500,113.7700,1059000
1442586840,113.8100,113.9800,113.7500,113.9000,646200
1442587140,113.4700,113.8000,113.4700,113.8000,833800
1442587440,113.5000,113.6000,113.4200,113.4700,606000
1442587740,113.5700,113.7100,113.4800,113.5100,402800
1442588040,113.3600,113.6300,113.3100,113.5850,520300
1442588340,113.5400,113.6100,113.2900,113.3600,615000
1442588641,113.8600,113.9000,113.5300,113.5400,577500
1442588999,113.9100,114.1000,113.8200,113.8500,603400
1442589240,114.0300,114.0700,113.7800,113.9100,527100
1442589542,113.9100,114.0200,113.8000,114.0200,437700
1442589840,113.9600,114.0000,113.8000,113.9160,379600
1442590140,113.7300,114.0900,113.7200,113.9600,652400
1442590440,113.8090,113.8800,113.6300,113.7200,537300
1442590740,113.8000,113.8400,113.6000,113.8100,377900
1442591040,113.9860,114.0300,113.6750,113.8050,499800
1442591340,114.2500,114.3000,113.9600,113.9899,714600
1442591699,113.9742,114.2900,113.9300,114.2500,389000
1442591940,114.0300,114.1500,113.9500,113.9700,315900
1442592299,113.9761,114.0753,113.8700,114.0400,326400
1442592598,113.8900,114.0800,113.8600,113.9700,477100
1442592899,113.7900,113.8808,113.6900,113.8800,598400
1442593199,113.7100,113.8250,113.6500,113.7800,355300
1442593440,113.5300,113.7200,113.3410,113.7200,801100
1442593740,113.7000,113.7100,113.5000,113.5499,373800
1442594040,113.6000,113.7000,113.5050,113.7000,340100
1442594399,113.7600,113.8300,113.5600,113.6000,292600
1442594698,113.4600,113.7680,113.4400,113.7400,297900
1442594999,113.4900,113.5800,113.4500,113.4700,299500
1442595299,113.4850,113.5700,113.4300,113.4750,258100
1442595599,113.5100,113.6100,113.4200,113.4900,388400
1442595899,113.8600,113.9200,113.4100,113.4830,684600
1442596140,113.9600,114.0500,113.7900,113.8700,541400
1442596440,113.7900,113.9700,113.7400,113.9600,300700
1442596741,113.9800,114.0831,113.7100,113.8000,446800
1442597040,113.7201,113.9800,113.6900,113.9800,523300
1442597340,113.8550,113.8650,113.5900,113.7100,473800
1442597699,113.8500,113.9100,113.7677,113.8500,259300
1442597998,113.5750,113.8400,113.5100,113.8350,484000
1442598240,113.8400,113.8600,113.5700,113.5800,298300
1442598540,113.7875,113.9400,113.7400,113.8500,295100
1442598840,113.6400,113.7900,113.4600,113.7900,505000
1442599140,113.4050,113.6500,113.2950,113.6500,623200
1442599440,113.5300,113.5700,113.3000,113.4000,454800
1442599799,113.5900,113.7000,113.4800,113.5300,433100
1442600040,113.5250,113.6200,113.4200,113.5900,354400
1442600341,113.5600,113.6700,113.4500,113.5300,356700
1442600640,113.8550,113.8800,113.5400,113.5800,470600
1442600999,113.8500,113.9500,113.7480,113.8600,351700
1442601240,113.8400,113.9000,113.7784,113.8599,275400
1442601599,113.8800,113.8900,113.6400,113.8400,342100
1442601841,113.9800,114.1000,113.8700,113.8800,517600
1442602140,113.8150,114.0100,113.7900,113.9900,365000
1442602440,113.6200,113.8400,113.5500,113.8200,586600
1442602740,113.9400,114.0700,113.6000,113.6201,424400
1442603099,113.8690,114.0900,113.8200,113.9400,514400
1442603399,113.6250,113.8500,113.6000,113.8499,568200
1442603640,113.8651,113.9200,113.6300,113.6300,399000
1442603999,113.7399,113.8600,113.6600,113.8600,527600
1442604299,113.7500,113.7800,113.5400,113.7355,624800
1442604599,113.8200,113.8838,113.6100,113.7400,689600
1442604899,113.7500,113.8800,113.6700,113.8200,548700
1442605141,113.7200,113.8000,113.6600,113.7450,563500
1442605499,113.5500,113.7300,113.5350,113.7200,1276000
1442605799,113.3900,113.5900,113.3700,113.5500,1056600
1442606040,113.5200,113.6900,113.3300,113.3800,1444500
1442606340,113.3610,113.5800,113.3200,113.5100,16754000
1442606400,113.4500,113.4500,113.4500,113.4500,0
1442842440,113.8299,114.1100,113.6600,113.6700,0
1442842799,113.9300,114.2300,113.7650,113.8300,1015400
1442843099,114.1500,114.2200,113.8200,113.9300,796000
1442843340,114.3000,114.4600,114.1400,114.1600,979800
1442843699,114.3500,114.4800,114.2600,114.3401,731000
1442843940,114.3200,114.5600,114.2000,114.3400,810800
1442844240,114.3600,114.3900,114.2200,114.3100,694600
1442844599,114.3199,114.3900,114.2806,114.3601,591600
1442844840,114.2600,114.3900,114.2100,114.3400,541300
1442845140,114.3700,114.4200,114.2000,114.2600,621100
1442845440,114.3000,114.4200,114.2300,114.3600,467000
1442845799,114.1900,114.3200,114.1800,114.3000,440900
1442846099,114.3500,114.4050,114.1900,114.1900,590200
1442846340,114.5940,114.6100,114.3150,114.3499,819900
1442846699,114.7600,114.7700,114.5050,114.6000,592100
1442846999,114.7000,114.8301,114.6100,114.7550,568200
1442847299,114.7930,114.8400,114.7000,114.7000,421000
1442847540,114.6950,114.8300,114.6900,114.8068,399700
1442847899,114.6200,114.7500,114.6000,114.6900,399100
1442848199,114.6000,114.6900,114.5800,114.6100,420400
1442848499,114.6900,114.7000,114.5700,114.6000,399600
1442848740,114.9900,114.9900,114.6900,114.7000,572800
1442849091,114.8891,114.9900,114.8400,114.9900,304000
1442849340,114.7700,115.0000,114.7200,114.8900,514300
1442849641,114.5300,114.8800,114.4800,114.7700,604600
1442849940,114.4600,114.5900,114.3700,114.5300,642400
1442850241,114.4943,114.5550,114.4190,114.4699,373000
1442850540,114.3900,114.4900,114.2799,114.4900,437200
1442850840,114.2550,114.4399,114.2500,114.4000,280500
1442851141,114.2800,114.3400,114.2200,114.2550,373800
1442851499,114.0601,114.3400,113.9900,114.3000,627400
1442851791,114.0110,114.1200,113.9400,114.0650,532300
1442852040,114.0500,114.0900,113.9500,114.0500,302900
1442852399,114.0700,114.1800,114.0000,114.0100,443800
1442852641,114.1500,114.1750,113.9600,114.0600,321100
1442852942,114.1840,114.2000,114.0900,114.1500,233300
1442853241,113.9200,114.1900,113.8600,114.1800,429100
1442853540,114.0405,114.0600,113.8700,113.9199,262200
1442853899,114.1800,114.1999,113.9900,114.0400,423000
1442854199,114.0400,114.1800,114.0300,114.1800,242800
1442854499,113.9200,114.0800,113.7400,114.0400,644100
1442854740,113.8600,113.9300,113.7200,113.9200,374700
1442855099,113.9400,113.9751,113.8120,113.8600,385200
1442855340,113.9400,114.0300,113.8400,113.9350,355100
1442855641,114.0000,114.0000,113.8500,113.9300,279100
1442855942,113.9800,114.1250,113.8700,113.9900,458800
1442856240,114.0700,114.0800,113.9700,113.9900,294700
1442856599,114.1520,114.2000,114.0650,114.0700,358800
1442856842,114.1810,114.2100,114.1300,114.1600,255300
1442857199,114.3700,114.4400,114.1800,114.1901,438800
1442857499,114.7837,114.8400,114.3800,114.3800,1117300
1442857799,114.4750,114.7850,114.4550,114.7800,661600
1442858099,114.5500,114.5600,114.3400,114.4800,514000
1442858340,114.4600,114.5500,114.3660,114.5500,338400
1442858641,114.7800,114.8000,114.4350,114.4500,639100
1442858940,114.7700,114.9100,114.7400,114.7800,658800
1442859299,114.7000,114.8700,114.5600,114.7757,495800
1442859540,114.8025,114.9000,114.6843,114.7000,405000
1442859840,114.9200,115.0400,114.7800,114.8100,891900
1442860199,114.8200,114.9400,114.7500,114.9153,388300
1442860440,114.8950,114.9500,114.6374,114.8200,583800
1442860741,115.0450,115.0900,114.8700,114.8900,637900
1442861099,115.0500,115.1000,115.0000,115.0500,480900
1442861341,115.0900,115.1000,114.8500,115.0500,481400
1442861640,115.2200,115.2600,115.1000,115.1200,641900
1442861940,115.2490,115.3000,115.1904,115.2290,445100
1442862298,115.2600,115.2900,115.1800,115.2500,317300
1442862540,115.2700,115.2900,115.1100,115.2700,438200
1442862840,115.2501,115.3200,115.1800,115.2700,437100
1442863199,115.2800,115.3200,115.1601,115.2500,442400
1442863499,115.2200,115.3600,115.1700,115.2900,495700
1442863799,115.3200,115.3400,115.1800,115.2200,428800
1442864096,114.9900,115.3700,114.8900,115.3111,1799600
1442864340,114.8940,115.0100,114.8600,114.9000,627700
1442864699,114.9700,114.9800,114.7810,114.8950,619000
1442864945,115.0900,115.1450,114.9300,114.9700,779400
1442865241,115.0100,115.1100,114.9400,115.1100,535300
1442865540,115.1800,115.2200,115.0000,115.0000,937000
1442928840,113.8600,114.0300,113.6465,113.7700,0
1442929142,113.8750,114.0100,113.6200,113.8300,1082100
1442929499,113.9800,114.1800,113.7400,113.8900,1223600
1442929799,113.6800,114.0900,113.6200,113.9760,1087700
1442930099,113.7700,113.8300,113.6200,113.6732,916200
1442930399,113.6800,113.9099,113.6550,113.7700,696900
1442930640,113.9200,114.0700,113.6385,113.6800,995100
1442930940,113.7500,113.9500,113.7500,113.9200,548600
1442931299,113.7200,113.8200,113.6100,113.7400,614500
1442931541,113.6000,113.7660,113.5700,113.7150,720400
1442931840,113.5900,113.6510,113.5200,113.6000,540600
1442932199,113.7120,113.7700,113.5100,113.5900,607000
1442932440,113.6900,113.7700,113.6400,113.7100,484700
1442932740,113.6300,113.7200,113.5500,113.6800,572600
1442933041,113.4600,113.6300,113.4100,113.6300,767100
1442933399,113.1699,113.4900,113.0800,113.4600,948500
1442933640,113.2500,113.3400,113.0910,113.1600,766700
1442933999,113.2450,113.3028,113.1600,113.2500,529000
1442934240,113.3900,113.4600,113.2000,113.2500,610500
1442934599,113.2534,113.4300,113.2200,113.3850,425900
1442934899,113.3718,113.4299,113.2200,113.2550,425000
1442935140,113.3700,113.4300,113.2500,113.3800,326400
1442935440,113.2132,113.4300,113.1600,113.3795,373800
1442935799,113.0283,113.2600,113.0283,113.2100,467200
1442936040,113.0400,113.1900,112.9600,113.0200,867200
1442936340,112.8799,113.0700,112.8600,113.0600,1133300
1442936643,112.8000,112.9700,112.7600,112.8600,644200
1442936940,112.9600,112.9700,112.7700,112.8012,517900
1442937240,112.9410,113.0000,112.8500,112.9700,408500
1442937599,113.0200,113.0800,112.9000,112.9500,464800
1442937897,112.9300,113.0189,112.8100,113.0189,387400
1442938140,113.0800,113.2100,112.8700,112.9300,661300
1442938440,113.0400,113.2200,113.0100,113.0900,357200
1442938740,113.0031,113.1100,112.9300,113.0450,255500
1442939040,112.9400,113.1100,112.9000,113.0028,378800
1442939340,112.9000,112.9700,112.7600,112.9500,309000
1442939640,112.7850,112.9200,112.7700,112.9100,291800
1442939999,112.8999,112.9100,112.7100,112.7856,450800
1442940299,112.9890,113.0400,112.8900,112.8957,368300
1442940540,112.7400,112.9890,112.7000,112.9815,472700
1442940899,112.6500,112.7900,112.6000,112.7300,576900
1442941199,112.6450,112.7500,112.5900,112.6400,374100
1442941440,112.8100,112.8700,112.6000,112.6389,368000
1442941797,112.7330,112.9000,112.7100,112.8500,259300
1442942040,112.7400,112.8900,112.6800,112.7250,281600
1442942345,112.7700,112.8300,112.6300,112.7400,295600
1442942643,112.7200,112.8200,112.6600,112.7600,279300
1442942998,112.5700,112.7200,112.5300,112.7200,449500
1442943299,112.6400,112.7200,112.5201,112.5650,401200
1442943599,112.7400,112.7900,112.5900,112.6400,470700
1442943899,112.9699,113.0300,112.7500,112.7500,471000
1442944140,112.9600,113.0200,112.8600,112.9650,382800
1442944440,112.8700,112.9640,112.7900,112.9640,391300
1442944740,113.1000,113.1100,112.8500,112.8700,454400
1442945099,113.0250,113.1020,112.8500,113.1000,473100
1442945340,112.8900,113.0700,112.8800,113.0400,456400
1442945640,112.9400,112.9500,112.7500,112.8900,393900
1442945999,112.9330,113.0400,112.8900,112.9400,296700
1442946240,112.7800,112.9700,112.7300,112.9400,424700
1442946599,113.0800,113.0900,112.7700,112.7700,453500
1442946840,113.1500,113.2900,112.9800,113.0800,614800
1442947140,113.1400,113.2000,113.0200,113.1400,355500
1442947441,113.1364,113.2500,113.0800,113.1400,389400
1442947799,112.8500,113.2000,112.8100,113.1400,519200
1442948040,113.0300,113.0600,112.8500,112.8500,340900
1442948340,113.2200,113.2200,112.9100,113.0400,517800
1442948699,113.1100,113.2100,113.0700,113.2100,294300
1442948999,113.0100,113.2200,112.9600,113.1000,392700
1442949240,112.9290,113.0200,112.7710,113.0200,482600
1442949599,112.8200,113.0300,112.7800,112.9200,466900
1442949840,112.9400,113.0000,112.8200,112.8220,381200
1442950140,113.1100,113.1700,112.9200,112.9300,623500
1442950440,113.2850,113.2900,113.0800,113.1100,649500
1442950741,113.3500,113.3900,113.2000,113.3600,823100
1442951099,113.3400,113.4400,113.2500,113.3600,988900
1442951399,113.3300,113.4000,113.2200,113.3250,758200
1442951640,113.3150,113.3500,113.1700,113.3300,735800
1442951940,113.3700,113.5500,113.2800,113.3120,1763500
1442952000,113.4000,113.4000,113.4000,113.4000,4356600
1443015240,113.9312,113.9700,113.5600,113.5600,0
1443015540,113.7896,114.1100,113.7500,113.9310,955700
1443015840,113.6863,113.9300,113.6730,113.7700,610400
1443016140,113.4300,113.7500,113.4000,113.6866,875200
1443016440,113.7300,113.8501,113.4100,113.4399,899000
1443016740,113.8690,113.9400,113.7000,113.7200,630700
1443017040,113.9800,114.0200,113.7600,113.8700,642400
1443017399,113.7500,114.0000,113.7300,113.9700,443400
1443017640,113.9790,114.0299,113.7300,113.7500,523800
1443017999,114.0900,114.0900,113.8600,113.9800,457400
1443018240,113.9400,114.0900,113.9200,114.0800,391400
1443018599,113.9490,114.0000,113.8000,113.9400,421900
1443018840,113.9600,113.9900,113.8800,113.9490,293000
1443019199,113.9500,114.1800,113.9200,113.9600,530200
1443019440,114.0800,114.0900,113.9300,113.9500,391000
1443019740,114.0500,114.1400,113.9950,114.0700,275700
1443020040,114.2900,114.3000,114.0400,114.0400,584300
1443020340,114.1400,114.3199,114.0600,114.3000,393800
1443020698,114.1310,114.1700,114.0400,114.1311,263200
1443020940,114.1000,114.1400,114.0300,114.1300,303800
1443021299,113.8999,114.1200,113.8300,114.1087,391600
1443021599,113.8292,113.9000,113.7300,113.8999,501800
1443021840,113.7800,113.8350,113.6600,113.8200,341300
1443022140,113.7400,113.8698,113.6200,113.7899,318600
1443022499,113.7000,113.7800,113.6601,113.7400,319600
1443022740,113.7550,113.7900,113.6700,113.6800,258600
1443023040,113.5100,113.7600,113.4600,113.7550,533600
1443023340,113.5100,113.5500,113.4637,113.5100,330200
1443023699,113.3799,113.5450,113.3000,113.5101,452300
1443023940,113.5399,113.5400,113.3400,113.3700,403100
1443024298,113.4350,113.5598,113.3400,113.5400,786000
1443024540,113.4100,113.4700,113.3600,113.4300,357600
1443024899,113.5300,113.5440,113.3900,113.4100,272100
1443025151,113.6000,113.6000,113.4400,113.5200,298500
1443025499,113.7300,113.7600,113.5300,113.6090,389600
1443025799,113.8300,113.8300,113.7100,113.7400,317500
1443026042,113.8700,113.8800,113.7900,113.8300,261900
1443026399,113.7260,113.8700,113.7200,113.8600,268800
1443026698,113.7990,113.8100,113.7200,113.7200,205800
1443026999,113.7099,113.8100,113.7000,113.7900,147400
1443027299,113.8900,113.9500,113.7010,113.7010,317900
1443027542,113.9500,113.9900,113.8100,113.8800,244500
1443027898,113.9500,113.9840,113.8900,113.9400,189500
1443028140,113.9900,114.0900,113.9200,113.9499,340000
1443028443,113.9900,113.9960,113.9100,113.9900,174300
1443028740,113.9500,114.0050,113.8800,114.0000,168200
1443029099,113.8000,113.9950,113.7900,113.9500,177900
1443029399,113.7400,113.8100,113.6600,113.8000,292700
1443029642,113.8400,113.8600,113.7189,113.7400,211200
1443029940,113.8600,113.9100,113.7900,113.8400,163600
1443030240,114.2000,114.2100,113.8400,113.8600,486900
1443030599,114.1700,114.2500,114.1500,114.2060,387300
1443030840,114.1310,114.1900,114.1000,114.1700,292600
1443031199,114.2120,114.2300,114.0800,114.1100,259100
1443031499,114.4100,114.4400,114.1700,114.2100,687600
1443031797,114.4580,114.5700,114.4100,114.4200,729000
1443032098,114.4700,114.6351,114.4500,114.4532,433700
1443032398,114.4301,114.5150,114.3800,114.4700,379000
1443032641,114.4301,114.4800,114.3300,114.4400,341500
1443032999,114.3230,114.5000,114.3200,114.4320,435000
1443033299,114.5200,114.5200,114.2700,114.3200,309400
1443033542,114.2398,114.5400,114.1400,114.5210,517100
1443033840,114.2300,114.2450,114.0900,114.2300,343900
1443034141,114.2600,114.2800,114.0800,114.2310,275200
1443034440,114.1300,114.3200,114.0800,114.2700,304900
1443034797,114.1800,114.2300,114.0500,114.1100,300900
1443035099,114.2700,114.3500,114.0800,114.1900,512100
1443035342,114.4000,114.4100,114.2300,114.2770,393500
1443035640,114.2300,114.4600,114.2300,114.3950,439000
1443035940,114.3200,114.3500,114.1400,114.2350,426400
1443036240,114.3600,114.4500,114.2600,114.3300,545200
1443036599,114.3937,114.4400,114.2300,114.3600,490100
1443036840,114.4800,114.4800,114.2700,114.3900,517500
1443037199,114.6266,114.6700,114.4300,114.4710,793800
1443037442,114.5892,114.7200,114.5700,114.6250,647800
1443037799,114.5600,114.6000,114.4800,114.5800,603800
1443038099,114.5200,114.6400,114.4200,114.5250,610700
1443038340,114.3400,114.5600,114.3200,114.5200,2617900
1443038400,114.3200,114.3200,114.3200,114.3200,0
